"config_id","job_type_id","job_type_code","process_id","subprocess_id","process_code","subprocess_code","department_id","event_type_code","event_label","approval_type_id","approval_level","recipient_type","notify_assignee","notify_dept_head","notify_supervisor","notify_approver","notify_client_sms","notify_client_whatsapp","notify_client_email","notify_internal_sms","notify_internal_whatsapp","notify_internal_email","notify_push","notify_topup_alert","template_code","subject_template","body_template","sla_hours","escalate_after_hours","escalate_to","overdue_reminder_interval_hours","trigger_on_status","auto_trigger","trigger_condition","payload_config","ai_config","meta","priority","is_mandatory","is_active","sequence_no","created_by","created_on","modified_by","modified_on"
"1916",1004,"FULL_FLEX",15,15,"JOB_PLAN","JOB_PLAN","1010","TASK_COMPLETED","Production Planning Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PLAN","[FULL_FLEX] Planning [TASK_COMPLETED] - {job_no}","Process: Production Planning (JOB_PLAN)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_PLAN"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,154,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1917",1004,"FULL_FLEX",16,16,"JOB_SCHED","JOB_SCHED","1010","PROC_START","Job Scheduling Started",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_SCHED","[FULL_FLEX] Scheduling [PROC_START] - {job_no}","Process: Job Scheduling (JOB_SCHED)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_SCHED"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,161,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1918",1004,"FULL_FLEX",16,16,"JOB_SCHED","JOB_SCHED","1010","TASK_ASSIGNED","Job Scheduling Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_SCHED","[FULL_FLEX] Scheduling [TASK_ASSIGNED] - {job_no}","Process: Job Scheduling (JOB_SCHED)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_SCHED"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,162,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1919",1004,"FULL_FLEX",16,16,"JOB_SCHED","JOB_SCHED","1010","TASK_OVERDUE","Job Scheduling Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_SCHED","[FULL_FLEX] Scheduling [TASK_OVERDUE] - {job_no}","Process: Job Scheduling (JOB_SCHED)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_SCHED"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,163,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1920",1004,"FULL_FLEX",16,16,"JOB_SCHED","JOB_SCHED","1010","TASK_COMPLETED","Job Scheduling Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_SCHED","[FULL_FLEX] Scheduling [TASK_COMPLETED] - {job_no}","Process: Job Scheduling (JOB_SCHED)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_SCHED"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,164,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1921",1004,"FULL_FLEX",17,17,"JOB_CARD","JOB_CARD","1010","PROC_START","Job Card Generation Started",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_JOB_CARD","[FULL_FLEX] Job Card [PROC_START] - {job_no}","Process: Job Card Generation (JOB_CARD)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_CARD"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,171,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1922",1004,"FULL_FLEX",17,17,"JOB_CARD","JOB_CARD","1010","TASK_ASSIGNED","Job Card Generation Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_JOB_CARD","[FULL_FLEX] Job Card [TASK_ASSIGNED] - {job_no}","Process: Job Card Generation (JOB_CARD)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_CARD"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,172,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1923",1004,"FULL_FLEX",17,17,"JOB_CARD","JOB_CARD","1010","TASK_OVERDUE","Job Card Generation Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_JOB_CARD","[FULL_FLEX] Job Card [TASK_OVERDUE] - {job_no}","Process: Job Card Generation (JOB_CARD)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_CARD"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,173,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1924",1004,"FULL_FLEX",17,17,"JOB_CARD","JOB_CARD","1010","TASK_COMPLETED","Job Card Generation Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_JOB_CARD","[FULL_FLEX] Job Card [TASK_COMPLETED] - {job_no}","Process: Job Card Generation (JOB_CARD)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","2.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""JOB_CARD"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,174,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1925",1004,"FULL_FLEX",18,18,"CUT","CUT","1011","PROC_START","Paper Cutting Started",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_CUT","[FULL_FLEX] Cutting [PROC_START] - {job_no}","Process: Paper Cutting (CUT)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""CUT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,181,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1926",1004,"FULL_FLEX",18,18,"CUT","CUT","1011","TASK_ASSIGNED","Paper Cutting Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_CUT","[FULL_FLEX] Cutting [TASK_ASSIGNED] - {job_no}","Process: Paper Cutting (CUT)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""CUT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,182,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1927",1004,"FULL_FLEX",18,18,"CUT","CUT","1011","TASK_OVERDUE","Paper Cutting Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_CUT","[FULL_FLEX] Cutting [TASK_OVERDUE] - {job_no}","Process: Paper Cutting (CUT)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""CUT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,183,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1928",1004,"FULL_FLEX",18,18,"CUT","CUT","1011","TASK_COMPLETED","Paper Cutting Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_CUT","[FULL_FLEX] Cutting [TASK_COMPLETED] - {job_no}","Process: Paper Cutting (CUT)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""CUT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,184,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1929",1004,"FULL_FLEX",19,19,"PRINT","PRINT","1010","PROC_START","Printing Started",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PRINT","[FULL_FLEX] Printing [PROC_START] - {job_no}","Process: Printing (PRINT)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","12.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""PRINT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,191,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1930",1004,"FULL_FLEX",19,19,"PRINT","PRINT","1010","TASK_ASSIGNED","Printing Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PRINT","[FULL_FLEX] Printing [TASK_ASSIGNED] - {job_no}","Process: Printing (PRINT)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","12.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""PRINT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,192,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1931",1004,"FULL_FLEX",19,19,"PRINT","PRINT","1010","TASK_OVERDUE","Printing Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PRINT","[FULL_FLEX] Printing [TASK_OVERDUE] - {job_no}","Process: Printing (PRINT)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","12.00","2.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""PRINT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,193,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1932",1004,"FULL_FLEX",19,19,"PRINT","PRINT","1010","TASK_COMPLETED","Printing Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_PRINT","[FULL_FLEX] Printing [TASK_COMPLETED] - {job_no}","Process: Printing (PRINT)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","12.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""PRINT"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","HIGH",True,True,194,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1933",1004,"FULL_FLEX",20,20,"QC_PROC","QC_PROC","1016","PROC_START","In-Process QC Started",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_QC_PROC","[FULL_FLEX] Process QC [PROC_START] - {job_no}","Process: In-Process QC (QC_PROC)
Event: PROC_START
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""PROC_START"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""QC_PROC"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,201,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1934",1004,"FULL_FLEX",20,20,"QC_PROC","QC_PROC","1016","TASK_ASSIGNED","In-Process QC Assigned",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_QC_PROC","[FULL_FLEX] Process QC [TASK_ASSIGNED] - {job_no}","Process: In-Process QC (QC_PROC)
Event: TASK_ASSIGNED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","PENDING",True,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_ASSIGNED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""QC_PROC"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,202,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1935",1004,"FULL_FLEX",20,20,"QC_PROC","QC_PROC","1016","TASK_OVERDUE","In-Process QC Overdue",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_QC_PROC","[FULL_FLEX] Process QC [TASK_OVERDUE] - {job_no}","Process: In-Process QC (QC_PROC)
Event: TASK_OVERDUE
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","OVERDUE",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_OVERDUE"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""QC_PROC"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,203,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
"1936",1004,"FULL_FLEX",20,20,"QC_PROC","QC_PROC","1016","TASK_COMPLETED","In-Process QC Completed",NULL,0,"INTERNAL",True,False,False,False,False,False,False,False,False,True,True,False,"P_QC_PROC","[FULL_FLEX] Process QC [TASK_COMPLETED] - {job_no}","Process: In-Process QC (QC_PROC)
Event: TASK_COMPLETED
Job No: {job_no}
Work Note: Update step status and part-wise completion in workspace.","4.00","2.00",NULL,"2.00","COMPLETED",False,NULL,"{""channels"": {""push"": true, ""email"": true, ""workspace"": true}, ""eventType"": ""TASK_COMPLETED"", ""jobTypeCode"": ""FULL_FLEX"", ""jobTypeName"": ""Full Job – Flex Printing"", ""processCode"": ""QC_PROC"", ""printingMode"": ""FLEX"", ""isFullProcess"": true, ""isOutsourceJob"": false, ""isSingleProcess"": false, ""isInhouseMaterial"": true, ""isCustomerMaterial"": false, ""allowAdvancePayment"": true, ""requireCostingApproval"": true}","{""model"": ""agentic-workspace-v1"", ""enabled"": true, ""purpose"": ""process-work-guidance""}","{""seededFrom"": ""mst_process + mst_job_type + mst_department"", ""taskTypeLogic"": ""process.isapprovalrequired + client approval + job-type nature"", ""partyRoutingDepartment"": 9999}","NORMAL",True,True,204,"SYSTEM","2026-04-16 08:57:33.887592",NULL,"2026-04-16 08:57:33.887592"
